SCANS,FEATURE_ID,PEPMASS,MS_LEVEL,CHARGE,POLARITY,RTINSECONDS,ION
1243,1243,542.8211777411884,2,1,+,44.06995391845703,[M+H]+
1244,1244,669.7714600749084,2,1,+,44.43629837036133,[M+H]+
1245,1245,461.80341623607393,2,1,+,44.850929260253906,[M+H]+
1246,1246,344.8758290857444,2,1,+,44.730506896972656,[M+H]+
1247,1247,344.87580495572297,2,1,+,44.59038162231445,[M+H]+
1248,1248,350.8321690607035,2,1,+,45.05791091918945,[M+H]+
1249,1249,669.7713630296505,2,1,+,44.59903335571289,[M+H]+
1250,1250,214.91763381017049,2,1,+,45.06554412841797,[M+H]+
1251,1251,430.81657399451575,2,1,+,44.33155059814453,[M+H]+
1252,1252,495.79605322775876,2,1,+,44.08942794799805,[M+H]+
1253,1253,542.7918527645858,2,1,+,44.12382507324219,[M+H]+
1254,1254,734.7501431063743,2,1,+,44.369651794433594,[M+H]+
1255,1255,170.9278106362372,2,1,+,45.49232482910156,[M+H]+
1256,1256,478.82708916891363,2,1,+,44.440650939941406,[M+H]+
1257,1257,622.7639067312848,2,1,+,44.510101318359375,[M+H]+
1258,1258,461.8036657278157,2,1,+,44.649940490722656,[M+H]+
1259,1259,96.92733191767866,2,1,+,44.67023468017578,[M+H]+
1260,1260,478.82661854599036,2,1,+,44.485984802246094,[M+H]+
1261,1261,461.8030858746134,2,1,+,47.1143798828125,[M+H]+
1262,1262,453.3436639658671,2,1,+,47.2105712890625,[M+H]+
1263,1263,355.0706617269875,2,1,+,47.490238189697266,[M+H]+
1264,1264,514.6536402263283,2,2,+,48.12450408935547,[M+H+H]2+
1265,1265,504.1934624784725,2,1,+,51.239227294921875,[M+H]+
1266,1266,550.7633756438212,2,1,+,49.64384841918945,[M+K]+
1267,1267,336.8440589452886,2,1,+,49.85982894897461,[M+K]+
1268,1268,488.7926268876964,2,1,+,49.800743103027344,[M+K]+
1269,1269,480.85089346555634,2,1,+,49.289459228515625,[M+Na]+
1270,1270,580.7856012956714,2,1,+,49.26451110839844,[M+K]+
1271,1271,648.7726706968992,2,1,+,49.29355239868164,[M+Na]+
1272,1272,618.7510804958858,2,1,+,49.85767364501953,[M+K]+
1273,1273,670.7640011562074,2,1,+,49.76751708984375,[M+Na]+
1274,1274,626.782076430481,2,1,+,48.852962493896484,[M+K]+
1275,1275,610.132904493823,2,1,+,49.583351135253906,[M+Na]+
1276,1276,624.7668450459744,2,1,+,49.65998458862305,[M+Na]+
1277,1277,754.7241706771549,2,1,+,49.707740783691406,[M+Na]+
1278,1278,518.8158357569874,2,1,+,49.58513259887695,[M+H]+
1279,1279,512.7989227313149,2,1,+,49.20634841918945,[M+H]+
1280,1280,596.759942550947,2,1,+,49.436519622802734,[M+H]+
1281,1281,548.8397885643641,2,1,+,49.16000747680664,[M+H]+
1282,1282,491.29933798117395,2,1,+,49.675106048583984,[M+H]+
1283,1283,319.1507293516508,2,1,+,49.994293212890625,[M+H]+
1284,1284,666.2466554661033,2,1,+,49.51569747924805,[M+H]+
1285,1285,558.795763656338,2,1,+,48.984596252441406,[M+H]+
1286,1286,122.92438405488697,2,1,+,49.787017822265625,[M+H]+
1287,1287,554.1481592382798,2,1,+,51.05085372924805,[M+H]+
1288,1288,717.4677511613934,2,1,+,49.64707946777344,[M+H]+
1289,1289,701.493935070122,2,1,+,51.457088470458984,[M+H]+
1290,1290,516.1927753390027,2,1,+,51.79814147949219,[M+H]+
1291,1291,592.2090729305298,2,1,+,53.53802490234375,[M+H]+
1292,1292,410.16609980167885,2,1,+,53.80367660522461,[M+H]+
1293,1293,604.1587953913877,2,2,+,53.804901123046875,[M+H+H]2+
1294,1294,515.1452422588407,2,2,+,54.024986267089844,[M+H+H]2+
1295,1295,677.1984725090164,2,2,+,54.08766555786133,[M+H+H]2+
1296,1296,559.0963692886704,2,1,+,54.15792465209961,[M+H]+
1297,1297,595.1470197868649,2,1,+,53.512550354003906,[M+H]+
1298,1298,758.2252128902816,2,2,+,53.7492561340332,[M+H+H]2+
1299,1299,596.1719305326542,2,2,+,54.088985443115234,[M+H+H]2+
1300,1300,641.0940832068875,2,1,+,53.872467041015625,[M+H]+
1301,1301,422.10523554182686,2,1,+,55.48912811279297,[M+H]+
1302,1302,839.251007269907,2,2,+,53.83137893676758,[M+H+H]2+
1303,1303,759.2373073808335,2,2,+,55.159427642822266,[M+H+H]2+
1304,1304,434.11845477469507,2,2,+,54.067771911621094,[M+H+H]2+
1305,1305,507.156830438747,2,2,+,53.797367095947266,[M+H+H]2+
1306,1306,428.1764549589211,2,1,+,53.5301628112793,[M+H]+
1307,1307,627.0899600992159,2,1,+,53.55024337768555,[M+K]+
1308,1308,523.1348075534685,2,2,+,53.64514923095703,[M+H+H]2+
1309,1309,588.1822481966401,2,2,+,53.86936950683594,[M+H+H]2+
1310,1310,479.04157724618125,2,1,+,53.898651123046875,[M+H]+
1311,1311,441.80217984342346,2,1,+,53.91788864135742,[M+H]+
1312,1312,441.8019867227939,2,1,+,55.375064849853516,[M+H]+
1313,1313,559.1284799094516,2,1,+,53.92770767211914,[M+H]+
1314,1314,751.1822006848299,2,1,+,53.979896545410156,[M+H]+
1315,1315,589.1289428825985,2,1,+,54.516117095947266,[M+H]+
1316,1316,751.1820513190796,2,1,+,54.0867805480957,[M+H]+
1317,1317,527.1589594459349,2,1,+,55.408294677734375,[M+Na]+
1318,1318,867.2387041500097,2,1,+,54.364566802978516,[M+K]+
1319,1319,885.2479125786557,2,1,+,56.1412353515625,[M+H]+
1320,1320,869.2754297378261,2,1,+,55.09932327270508,[M+H]+
1321,1321,528.1238506739729,2,1,+,54.6783561706543,[M+H]+
1322,1322,272.0655578552886,2,2,+,54.977577209472656,[M+H+H]2+
1323,1323,1019.8158341346834,2,1,+,55.96311569213867,[M+H]+
1324,1324,594.2243192583398,2,1,+,55.2913703918457,[M+H]+
1325,1325,868.2422481801906,2,1,+,55.21455001831055,[M+H]+
1326,1326,1047.3016964906715,2,1,+,55.568359375,[M+H]+
1327,1327,443.12374290144265,2,2,+,55.19561767578125,[M+H+H]2+
1328,1328,720.1417417977124,2,1,+,54.64958953857422,[M+H]+
1329,1329,1019.3151145011285,2,1,+,56.06159210205078,[M+H]+
1330,1330,723.1861255101862,2,1,+,56.26649856567383,[M+H]+
1331,1331,148.06059276196075,2,1,+,55.38249588012695,[M+H]+
1332,1332,524.1503575842822,2,2,+,55.00590896606445,[M+H+H]2+
1333,1333,610.219476966725,2,1,+,54.95783615112305,[M+H]+
1334,1334,605.177182066805,2,2,+,54.68608093261719,[M+H+H]2+
1335,1335,848.7581355414181,2,2,+,54.90528869628906,[M+H+H]2+
1336,1336,543.1329335939769,2,1,+,55.23712158203125,[M+H]+
1337,1337,516.6601345654811,2,2,+,54.65070724487305,[M+H+H]2+
1338,1338,434.11892318388226,2,2,+,54.666202545166016,[M+H+H]2+
1339,1339,365.1059489820235,2,1,+,54.471885681152344,[M+H]+
1340,1340,1010.3099076161627,2,1,+,54.92470169067383,[M+H]+
1341,1341,689.2112893644124,2,1,+,55.712249755859375,[M+H]+
1342,1342,686.2039840547571,2,2,+,54.685970306396484,[M+H+H]2+
1343,1343,532.1387377230366,2,2,+,56.133934020996094,[M+H+H]2+
1344,1344,381.0726320623725,2,1,+,54.57151794433594,[M+H]+
1345,1345,767.2307604603801,2,2,+,54.655818939208984,[M+H+H]2+
1346,1346,529.1347892206577,2,1,+,54.61769485473633,[M+H]+
1347,1347,848.2565973595215,2,2,+,54.724342346191406,[M+H+H]2+
1348,1348,694.1927731596544,2,2,+,55.9696159362793,[M+H+H]2+
1349,1349,813.2983643044623,2,1,+,54.62732696533203,[M+H]+
1350,1350,353.09216753124775,2,2,+,55.06614685058594,[M+H+H]2+
1351,1351,344.0867033572404,2,2,+,54.10066604614258,[M+H+H]2+
1352,1352,867.2374376096756,2,1,+,54.793338775634766,[M+K]+
1353,1353,705.1856685396166,2,1,+,54.78422164916992,[M+H]+
1354,1354,406.13223602806085,2,1,+,55.796817779541016,[M+H]+
1355,1355,573.1517098673633,2,1,+,54.38003921508789,[M+H]+
1356,1356,610.2197207155403,2,1,+,54.80547332763672,[M+H]+
1357,1357,427.07598750037465,2,1,+,54.88032913208008,[M+H]+
1358,1358,515.1459345120369,2,2,+,54.733917236328125,[M+H+H]2+
1359,1359,543.1322296813637,2,1,+,54.8198127746582,[M+H]+
1360,1360,728.14427203906,2,1,+,54.34089279174805,[M+H]+
1361,1361,705.1854116208367,2,1,+,54.30076217651367,[M+H]+
1362,1362,706.18909249473,2,1,+,54.60042190551758,[M+H]+
1363,1363,597.1866565021049,2,2,+,54.310855865478516,[M+H+H]2+
1364,1364,1029.2906334024947,2,1,+,54.35609817504883,[M+H]+
1365,1365,666.2466320599167,2,1,+,54.51026153564453,[M+H]+
1366,1366,544.1384969207885,2,1,+,54.68538284301758,[M+H]+
1367,1367,597.6842394675356,2,2,+,54.703975677490234,[M+H+H]2+
1368,1368,785.241669367255,2,2,+,56.790401458740234,[M+H+H]2+
1369,1369,814.2825881976164,2,1,+,55.328861236572266,[M+H]+
1370,1370,857.2616873080958,2,2,+,55.67742919921875,[M+H+H]2+
1371,1371,814.2824512914495,2,1,+,55.38677978515625,[M+H]+
1372,1372,689.2114486339266,2,1,+,55.599613189697266,[M+H]+
1373,1373,594.22470804723,2,1,+,56.94660949707031,[M+H]+
1374,1374,652.2295286461581,2,1,+,55.48973083496094,[M+H]+
1375,1375,638.2153435058443,2,1,+,55.27568435668945,[M+H]+
1376,1376,704.2138092401104,2,2,+,57.71369552612305,[M+H+H]2+
1377,1377,704.2144137955553,2,2,+,56.86299514770508,[M+H+H]2+
1378,1378,776.2355658843315,2,2,+,56.05227279663086,[M+H+H]2+
1379,1379,938.2890099202192,2,2,+,55.56999588012695,[M+H+H]2+
1380,1380,541.1166744960423,2,1,+,57.34095001220703,[M+H]+
1381,1381,785.2401161493809,2,2,+,57.49946212768555,[M+H+H]2+
1382,1382,381.0794378442808,2,1,+,55.70438003540039,[M+H]+
1383,1383,853.2440461911856,2,1,+,54.85480880737305,[M+H]+
1384,1384,1013.3160925171826,2,1,+,55.98440933227539,[M+H]+
1385,1385,512.1482384841822,2,1,+,54.89204406738281,[M+H]+
1386,1386,756.2775916020056,2,1,+,55.156288146972656,[M+H]+
1387,1387,748.2489205926855,2,1,+,54.95661926269531,[M+H]+
1388,1388,624.2354199161796,2,1,+,55.4666862487793,[M+H]+
1389,1389,691.1865319384574,2,1,+,55.0207405090332,[M+H]+
1390,1390,707.2217639077676,2,1,+,56.64195251464844,[M+Na]+
1391,1391,871.258722940672,2,1,+,56.94129180908203,[M+H]+
1392,1392,869.2743262732716,2,1,+,57.688594818115234,[M+H]+
1393,1393,869.2744661455845,2,1,+,56.88360595703125,[M+H]+
1394,1394,695.2087142173169,2,2,+,56.98271560668945,[M+H+H]2+
1395,1395,614.1826034741802,2,2,+,57.888153076171875,[M+H+H]2+
1396,1396,266.9992206565548,2,1,+,55.55830001831055,[M+H]+
1397,1397,613.1665151781058,2,2,+,55.26131820678711,[M+H+H]2+
1398,1398,524.1507699045804,2,2,+,55.305843353271484,[M+H+H]2+
1399,1399,411.0978486534088,2,1,+,55.34101867675781,[M+H]+
1400,1400,558.0890940588524,2,1,+,55.51679611206055,[M+H]+
1401,1401,516.16015723808,2,2,+,56.77595138549805,[M+H+H]2+
1402,1402,525.1656005792939,2,2,+,57.59455490112305,[M+H+H]2+
1403,1403,524.1511779920942,2,2,+,55.78356170654297,[M+H+H]2+
1404,1404,739.158042607457,2,1,+,55.82603454589844,[M+H]+
1405,1405,806.2917904270089,2,1,+,55.8407096862793,[M+H]+
1406,1406,435.13312322056754,2,2,+,55.89303970336914,[M+H+H]2+
1407,1407,769.1930740839504,2,1,+,56.02494430541992,[M+H]+
1408,1408,644.237324382182,2,1,+,56.02537536621094,[M+H]+
1409,1409,443.1074643962649,2,1,+,56.04030990600586,[M+H]+
1410,1410,1009.3462041097999,2,1,+,56.60447311401367,[M+H]+
1411,1411,650.2157339163496,2,1,+,56.074676513671875,[M+H]+
1412,1412,426.16074555705194,2,1,+,56.148704528808594,[M+H]+
1413,1413,973.3243829628177,2,1,+,56.37614822387695,[M+H]+
1414,1414,991.3343229386458,2,1,+,56.39434814453125,[M+H]+
1415,1415,605.1770642913253,2,2,+,56.39679718017578,[M+H+H]2+
1416,1416,563.1496558501723,2,1,+,56.4152717590332,[M+H]+
1417,1417,812.2766706092614,2,1,+,56.41628646850586,[M+H]+
1418,1418,847.2939253558887,2,1,+,56.49283218383789,[M+H]+
1419,1419,847.2928955244066,2,1,+,56.512699127197266,[M+H]+
1420,1420,784.2681774932261,2,1,+,56.547847747802734,[M+H]+
1421,1421,649.2190042057284,2,1,+,56.57950973510742,[M+H]+
1422,1422,634.2204513810718,2,1,+,56.60561752319336,[M+H]+
1423,1423,811.2728774765287,2,1,+,56.615482330322266,[M+H]+
1424,1424,379.1210063970198,2,1,+,56.62092208862305,[M+H]+
1425,1425,1031.3276452239752,2,1,+,56.62662124633789,[M+H]+
1426,1426,738.1524565827999,2,1,+,58.061405181884766,[M+H]+
1427,1427,365.1054063643646,2,1,+,57.47343444824219,[M+H]+
1428,1428,829.2824843854495,2,1,+,56.652400970458984,[M+H]+
1429,1429,453.13758116355547,2,2,+,57.21858596801758,[M+H+H]2+
1430,1430,533.155430889998,2,2,+,58.22237777709961,[M+H+H]2+
1431,1431,362.0972808391339,2,2,+,58.299808502197266,[M+H+H]2+
1432,1432,443.1243198320962,2,2,+,58.411468505859375,[M+H+H]2+
1433,1433,829.2822655515841,2,1,+,56.639862060546875,[M+H]+
1434,1434,525.6668328829018,2,2,+,57.915462493896484,[M+H+H]2+
1435,1435,712.2054558678897,2,2,+,57.867515563964844,[M+H+H]2+
1436,1436,622.1720133573297,2,2,+,57.82032775878906,[M+H+H]2+
1437,1437,443.1238627759924,2,2,+,58.86533737182617,[M+H+H]2+
1438,1438,709.198044564428,2,1,+,57.364261627197266,[M+H]+
1439,1439,362.0973121381624,2,2,+,58.351463317871094,[M+H+H]2+
1440,1440,614.1822563285533,2,2,+,58.195621490478516,[M+H+H]2+
1441,1441,533.1559094123405,2,2,+,58.57008361816406,[M+H+H]2+
1442,1442,533.1560127643207,2,2,+,57.79372024536133,[M+H+H]2+
1443,1443,362.0975040066829,2,2,+,58.42512893676758,[M+H+H]2+
1444,1444,527.1585063739292,2,1,+,57.227699279785156,[M+H]+
1445,1445,443.1240460047709,2,2,+,58.22233581542969,[M+H+H]2+
1446,1446,614.1830662584248,2,2,+,57.633243560791016,[M+H+H]2+
1447,1447,609.1554951651707,2,1,+,56.650299072265625,[M+H]+
1448,1448,487.1662322457394,2,1,+,56.652347564697266,[M+H]+
1449,1449,1037.8268325471117,2,1,+,56.71134567260742,[M+H]+
1450,1450,1046.3274508879902,2,1,+,57.102840423583984,[M+H]+
1451,1451,325.1129348462936,2,1,+,56.856571197509766,[M+H]+
1452,1452,487.16667268040584,2,1,+,56.93690490722656,[M+H]+
1453,1453,649.2192328653758,2,1,+,56.90915298461914,[M+H]+
1454,1454,901.2188932492238,2,1,+,56.86470413208008,[M+H]+
1455,1455,403.11274930437,2,1,+,56.8772087097168,[M+H]+
1456,1456,454.15578406030994,2,1,+,56.88302993774414,[M+H]+
1457,1457,441.091689260511,2,1,+,56.88713455200195,[M+H]+
1458,1458,174.877984396838,2,1,+,57.021217346191406,[M+H]+
1459,1459,505.1772922817637,2,1,+,57.33597183227539,[M+H]+
1460,1460,669.2333095862163,2,1,+,57.6484375,[M+H]+
1461,1461,706.2158938889795,2,2,+,57.88434600830078,[M+H+H]2+
1462,1462,739.1610493396274,2,1,+,57.30511474609375,[M+H]+
1463,1463,866.2669204474877,2,2,+,57.23087692260742,[M+H+H]2+
1464,1464,453.13696285222954,2,2,+,57.0694465637207,[M+H+H]2+
1465,1465,362.0980360554288,2,1,+,57.085723876953125,[M+H]+
1466,1466,746.1544790637502,2,1,+,57.097869873046875,[M+H]+
1467,1467,667.2312605842337,2,1,+,57.15067672729492,[M+H]+
1468,1468,848.2564832434578,2,1,+,57.17608642578125,[M+H]+
1469,1469,1127.355978092709,2,1,+,57.24198532104492,[M+H]+
1470,1470,695.2095414309654,2,2,+,57.327056884765625,[M+H+H]2+
1471,1471,579.1219406567736,2,1,+,57.36698532104492,[M+H]+
1472,1472,738.1518547078076,2,1,+,57.37911605834961,[M+H]+
1473,1473,729.204705471706,2,1,+,57.49824905395508,[M+H]+
1474,1474,541.1461219417798,2,2,+,57.59605407714844,[M+H+H]2+
1475,1475,664.2076101978021,2,1,+,57.61272430419922,[M+H]+
1476,1476,607.695277922215,2,1,+,57.66866683959961,[M+H]+
1477,1477,347.0948774930683,2,2,+,58.33010482788086,[M+H-H2O]+
1478,1478,707.2219698758321,2,1,+,57.83781051635742,[M+H]+
1479,1479,404.1777822845419,2,1,+,57.730167388916016,[M+H]+
1480,1480,549.1612501212486,2,1,+,58.07545852661133,[M+H]+
1481,1481,707.1954828641047,2,2,+,57.754520416259766,[M+H+H]2+
1482,1482,453.1368214744155,2,1,+,57.79060363769531,[M+H]+
1483,1483,566.0899064877467,2,1,+,57.832916259765625,[M+H]+
1484,1484,616.1862453644943,2,2,+,58.06690979003906,[M+H+H]2+
1485,1485,541.1463868844605,2,2,+,58.346370697021484,[M+H+H]2+
1486,1486,661.1415069857119,2,1,+,60.49747848510742,[M+H]+
1487,1487,525.1638293258094,2,2,+,58.01884078979492,[M+H+H]2+
1488,1488,435.13356832891327,2,2,+,58.06218719482422,[M+H+H]2+
1489,1489,607.139475814149,2,1,+,58.06370162963867,[M+H]+
1490,1490,543.1445862136025,2,1,+,58.07463836669922,[M+H]+
1491,1491,548.1630076288579,2,1,+,58.18351364135742,[M+H]+
1492,1492,606.1920485018027,2,2,+,58.22023010253906,[M+H+H]2+
1493,1493,281.0711752405327,2,1,+,58.26482009887695,[M+H]+
1494,1494,547.1460853956685,2,1,+,58.30904006958008,[M+H]+
1495,1495,659.2008673796964,2,1,+,60.426246643066406,[M+Na]+
1496,1496,497.148011638161,2,1,+,60.28276062011719,[M+Na]+
1497,1497,509.1458241947434,2,2,+,60.47366714477539,[M+H+H]2+
1498,1498,625.1256372525111,2,1,+,60.25498580932617,[M+H]+
1499,1499,539.114459965918,2,1,+,60.16735076904297,[M+H]+
1500,1500,353.0921223594744,2,2,+,58.5888671875,[M+H+H]2+
1501,1501,525.6656240053725,2,2,+,58.66106414794922,[M+H+H]2+
1502,1502,281.0710011550911,2,1,+,58.677738189697266,[M+H]+
1503,1503,451.1147241816105,2,1,+,58.74786376953125,[M+H]+
1504,1504,272.06571601002094,2,1,+,58.787818908691406,[M+H]+
1505,1505,664.1189130616,2,1,+,59.533782958984375,[M+H]+
1506,1506,381.07006406755227,2,1,+,59.29502487182617,[M+H]+
1507,1507,325.1128781462279,2,1,+,59.31488037109375,[M+H]+
1508,1508,524.1509655753423,2,2,+,61.871185302734375,[M+H+H]2+
1509,1509,561.1339469486634,2,1,+,59.711429595947266,[M+H]+
1510,1510,605.1776464552628,2,2,+,62.11421203613281,[M+H+H]2+
1511,1511,353.0923939330904,2,2,+,60.81828308105469,[M+H+H]2+
1512,1512,524.1508507668302,2,2,+,59.674930572509766,[M+H+H]2+
1513,1513,439.1423930727281,2,1,+,59.682735443115234,[M+H]+
1514,1514,686.2041214945858,2,2,+,61.03064727783203,[M+H+H]2+
1515,1515,821.1635736571137,2,1,+,59.37302780151367,[M+H]+
1516,1516,516.1606318542877,2,2,+,59.45765686035156,[M+H+H]2+
1517,1517,443.1237082800594,2,2,+,59.665138244628906,[M+H+H]2+
1518,1518,272.06569848249006,2,2,+,59.871089935302734,[M+H+H]2+
1519,1519,558.0880962844799,2,1,+,59.73125457763672,[M+H]+
1520,1520,570.1711723905987,2,1,+,59.39682388305664,[M+H]+
1521,1521,627.1207505140604,2,1,+,60.01719284057617,[M+H]+
1522,1522,529.1346783013039,2,1,+,60.938682556152344,[M+H]+
1523,1523,626.1702738471317,2,2,+,59.46587371826172,[M+H+H]2+
1524,1524,566.0913109086368,2,1,+,59.538116455078125,[M+H]+
1525,1525,659.1090563518851,2,1,+,59.67522430419922,[M+H]+
1526,1526,559.1226910050331,2,1,+,59.84018325805664,[M+H]+
1527,1527,759.1638542781545,2,1,+,60.28281021118164,[M+Na]+
1528,1528,589.1290877132013,2,1,+,61.098060607910156,[M+H]+
1529,1529,445.1207238834495,2,1,+,60.2947883605957,[M+H]+
1530,1530,479.0434099466001,2,1,+,62.56208419799805,[M+H]+
1531,1531,599.1265884728705,2,1,+,60.32371139526367,[M+H]+
1532,1532,649.1514407411012,2,1,+,60.71569061279297,[M+H]+
1533,1533,581.1079771255779,2,1,+,61.76604461669922,[M+H]+
1534,1534,98.97517091422849,2,1,+,60.1259880065918,[M+H]+
1535,1535,261.0280049984013,2,1,+,60.13279342651367,[M+H]+
1536,1536,365.1056996461247,2,1,+,60.20912551879883,[M+H]+
1537,1537,633.155823728876,2,2,+,60.37995529174805,[M+H+H]2+
1538,1538,452.1785368481155,2,1,+,61.768524169921875,[M+H]+
1539,1539,290.1240133602288,2,1,+,60.25460433959961,[M+H]+
1540,1540,318.12955329472334,2,1,+,61.54130554199219,[M+H]+
1541,1541,671.2012350611514,2,1,+,62.130069732666016,[M+Na]+
1542,1542,379.12149750098297,2,1,+,61.817291259765625,[M+H]+
1543,1543,567.0982006020216,2,1,+,60.322200775146484,[M+H]+
1544,1544,610.1590392710767,2,1,+,60.5755615234375,[M+H]+
1545,1545,597.110557517628,2,1,+,60.577362060546875,[M+H]+
1546,1546,721.173309104274,2,1,+,61.46480941772461,[M+H]+
1547,1547,641.097436589519,2,1,+,62.208072662353516,[M+H]+
1548,1548,515.1453982353155,2,2,+,61.712215423583984,[M+H+H]2+
1549,1549,720.141745501552,2,1,+,62.25507354736328,[M+H]+
1550,1550,321.0497836878051,2,1,+,60.710628509521484,[M+H]+
1551,1551,427.0762566779836,2,1,+,60.80986785888672,[M+H]+
1552,1552,839.2527334610743,2,2,+,60.87109375,[M+H+H]2+
1553,1553,678.2091920822357,2,1,+,60.97272872924805,[M+H]+
1554,1554,579.101412748109,2,1,+,61.03883361816406,[M+H]+
1555,1555,595.0723779250978,2,1,+,61.253028869628906,[M+H]+
1556,1556,569.1686797633876,2,1,+,61.446964263916016,[M+H]+
1557,1557,803.1504953521629,2,1,+,61.889366149902344,[M+H]+
1558,1558,263.0603286442729,2,1,+,61.896888732910156,[M+H]+
1559,1559,347.0949324422745,2,1,+,62.93313980102539,[M+Na]+
1560,1560,509.1477648923848,2,1,+,62.745479583740234,[M+Na]+
1561,1561,465.12121602365056,2,1,+,63.354827880859375,[M+Na]+
1562,1562,604.2454806637766,2,1,+,63.51962661743164,[M+H]+
1563,1563,805.1929678413613,2,2,+,63.4710807800293,[M+H-H2O]+
1564,1564,622.2549628963047,2,1,+,63.54492950439453,[M+H]+
1565,1565,655.1843343576418,2,2,+,63.668758392333984,[M+H+H]2+
1566,1566,424.18168333189334,2,1,+,63.73604965209961,[M+H]+
1567,1567,571.1185560773996,2,1,+,63.70915603637695,[M+H]+
1568,1568,494.1982263583491,2,1,+,63.56499099731445,[M+H]+
1569,1569,664.190319188501,2,2,+,63.66769790649414,[M+H+H]2+
1570,1570,430.157737185534,2,1,+,63.96329116821289,[M+H]+
1571,1571,403.1935565900262,2,1,+,63.40108108520508,[M+H]+
1572,1572,330.0256321843672,2,1,+,63.54552459716797,[M+H]+
1573,1573,314.2077886935726,2,1,+,63.84949493408203,[M+H]+
1574,1574,509.2185207576399,2,1,+,64.11348724365234,[M+H]+
1575,1575,481.08728435240823,2,1,+,64.4130630493164,[M+H]+
1576,1576,515.144653309076,2,2,+,63.752655029296875,[M+H+H]2+
1577,1577,425.1134040368957,2,1,+,63.175926208496094,[M+H]+
1578,1578,579.0614994777213,2,1,+,64.35530090332031,[M+H]+
1579,1579,344.08695596380653,2,1,+,63.09364700317383,[M+H]+
1580,1580,807.2347291474238,2,1,+,62.82121276855469,[M+H]+
1581,1581,583.1637670126464,2,2,+,63.62777328491211,[M+H+H]2+
1582,1582,792.2271625747693,2,1,+,63.173828125,[M+H]+
1583,1583,613.1597962170939,2,1,+,63.63732147216797,[M+H]+
1584,1584,493.1326023125858,2,2,+,64.09769439697266,[M+H+H]2+
1585,1585,574.158848986946,2,2,+,63.77610397338867,[M+H+H]2+
1586,1586,645.1715216706535,2,1,+,63.54643249511719,[M+H]+
1587,1587,409.0652879015212,2,1,+,64.01685333251953,[M+H]+
1588,1588,590.1925139647338,2,1,+,63.363407135009766,[M+H]+
1589,1589,434.11882063299265,2,2,+,63.013458251953125,[M+H+H]2+
1590,1590,497.0578448846856,2,1,+,62.17546081542969,[M+H]+
1591,1591,445.23997976016113,2,1,+,62.82737350463867,[M+H]+
1592,1592,422.20304608800143,2,1,+,63.77253723144531,[M+H]+
1593,1593,505.1259501515671,2,2,+,63.93699264526367,[M+H+H]2+
1594,1594,540.0768006599621,2,1,+,63.29243469238281,[M+H]+
1595,1595,500.05751466502306,2,1,+,64.3040542602539,[M+H]+
1596,1596,573.148412829217,2,1,+,62.15653610229492,[M+H]+
1597,1597,389.1778585613197,2,1,+,62.436336517333984,[M+H]+
1598,1598,344.0868088195294,2,1,+,63.343849182128906,[M+H]+
1599,1599,758.2249183810131,2,2,+,62.830989837646484,[M+H+H]2+
1600,1600,353.0921622280796,2,2,+,63.4282341003418,[M+H+H]2+
